Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
64184448dbfbd4b70865d660,5f8de19aaf4fc8163abd08f9,AWAITING REVIEW,2023-03-20T11:32:27.968000Z,2023-03-20T11:35:01.950000Z,,2023-03-20T11:35:02.469750Z,154,C2AG44FS,648,English,29,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6418445243a71a82df5c294f,6037d104e198ad0af33a9439,AWAITING REVIEW,2023-03-20T11:32:48.219000Z,2023-03-20T11:38:33.274000Z,,2023-03-20T11:38:34.135311Z,346,C2AG44FS,543,English,72,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6418445626f8d5322face6ea,62fba53513976370a94eae5b,AWAITING REVIEW,2023-03-20T11:32:46.259000Z,2023-03-20T11:35:22.393000Z,,2023-03-20T11:35:24.109702Z,157,C2AG44FS,304,English,36,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
641844568f10b4d8dda4a093,575d5df57c83cc000759accd,AWAITING REVIEW,2023-03-20T11:32:42.182000Z,2023-03-20T11:38:25.912000Z,,2023-03-20T11:38:26.534084Z,344,C2AG44FS,1767,English,57,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
64184457b583f742ac65d663,60dc963e81e24696fb377f61,AWAITING REVIEW,2023-03-20T11:32:39.736000Z,2023-03-20T11:37:40.421000Z,,2023-03-20T11:37:41.427466Z,301,C2AG44FS,690,English,71,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6418445afa32755a0962d667,5693f7d3e0c800000b59669f,AWAITING REVIEW,2023-03-20T11:32:46.430000Z,2023-03-20T11:35:52.040000Z,,2023-03-20T11:35:54.834681Z,186,C2AG44FS,1402,English,74,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6418445e0b33304028053384,60d8680d01f6504a1e3132d8,AWAITING REVIEW,2023-03-20T11:33:01.489000Z,2023-03-20T11:40:31.511000Z,,2023-03-20T11:40:32.217523Z,451,C2AG44FS,247,English,62,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
6418445f8f10b4d8dda4a094,5d48673efef71c0016d8bf40,AWAITING REVIEW,2023-03-20T11:32:47.513000Z,2023-03-20T11:38:22.369000Z,,2023-03-20T11:38:23.521251Z,335,C2AG44FS,1398,English,69,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6418446e4a767da8b431afc7,61f2ac26a09e72f23cbaf581,AWAITING REVIEW,2023-03-20T11:33:39.110000Z,2023-03-20T11:35:14.359000Z,,2023-03-20T11:35:16.804550Z,96,C2AG44FS,418,"English, Chinese",30,Female,Asian,Singapore,United Kingdom,Singapore,English,No,DATA_EXPIRED
641844722a1cb4b30283a58e,5dea82ebbe656d1aa3b18fff,AWAITING REVIEW,2023-03-20T11:33:09.494000Z,2023-03-20T11:35:07.534000Z,,2023-03-20T11:35:08.837853Z,119,C2AG44FS,1333,English,40,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64184472cc52ac92e3b5bbd2,60f9925ab923a7cc013845eb,AWAITING REVIEW,2023-03-20T11:33:09.739000Z,2023-03-20T11:36:33.554000Z,,2023-03-20T11:36:36.062494Z,204,C2AG44FS,227,English,23,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
641844774beede2dadfdf523,5e122c6d6887bc8b881c4426,AWAITING REVIEW,2023-03-20T11:33:29.144000Z,2023-03-20T11:37:56.165000Z,,2023-03-20T11:37:56.874423Z,268,C2AG44FS,1558,English,71,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
641844779cda6bd25c75731e,62029a06ef1cb18a1337c580,AWAITING REVIEW,2023-03-20T11:33:17.608000Z,2023-03-20T11:37:06.702000Z,,2023-03-20T11:37:07.461650Z,230,C2AG44FS,697,English,28,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6418447b4beede2dadfdf524,62a33ac527bc0aebf8ffe289,AWAITING REVIEW,2023-03-20T11:33:35.745000Z,2023-03-20T11:36:07.164000Z,,2023-03-20T11:36:07.980933Z,152,C2AG44FS,399,English,27,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
64184482b75e754452802334,62b2d90d574673e3eb47a180,AWAITING REVIEW,2023-03-20T11:33:27.694000Z,2023-03-20T11:34:43.905000Z,,2023-03-20T11:34:44.746982Z,77,C2AG44FS,102,English,26,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
641844844ddbf5e16592f9ca,62d5bfd2345849a8e785d6b3,AWAITING REVIEW,2023-03-20T11:33:28.557000Z,2023-03-20T11:35:43.799000Z,,2023-03-20T11:35:44.465944Z,136,C2AG44FS,466,English,35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
64184491164a75040464ad28,63dbc7b8ddb0c6ec6e6f2bfc,AWAITING REVIEW,2023-03-20T11:33:43.193000Z,2023-03-20T11:37:42.681000Z,,2023-03-20T11:37:43.280617Z,240,C2AG44FS,37,English,66,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6418449790561d1936021904,62cd6d4782c0ed3aa97b5ea4,AWAITING REVIEW,2023-03-20T11:33:46.802000Z,2023-03-20T11:36:34.921000Z,,2023-03-20T11:36:35.866991Z,169,C2AG44FS,389,English,43,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64184498d2136796eaee14a9,59ca5f505e015800019778d0,AWAITING REVIEW,2023-03-20T11:33:57.300000Z,2023-03-20T11:38:37.529000Z,,2023-03-20T11:38:38.187166Z,281,C2AG44FS,1151,"English, Italian",48,Female,White,Italy,United Kingdom,Italy,Italian,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
641844a6163bec849a830953,6266eeafd5addd5cb7a66cc5,AWAITING REVIEW,2023-03-20T11:34:03.217000Z,2023-03-20T11:37:34.048000Z,,2023-03-20T11:37:34.777141Z,211,C2AG44FS,181,English,56,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
641844a7a102af37ea01bb6b,60fd3f4a362b98fba94ed072,AWAITING REVIEW,2023-03-20T11:34:01.832000Z,2023-03-20T11:36:12.163000Z,,2023-03-20T11:36:13.056626Z,131,C2AG44FS,479,English,20,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
641844a85463b147bb5c292c,5ea00067d330db1ac58c6163,AWAITING REVIEW,2023-03-20T11:34:07.512000Z,2023-03-20T11:36:58.708000Z,,2023-03-20T11:36:59.378557Z,172,5ea00067d330db1ac58c6163@email.prolific.co,1010,English,66,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
641844a872eeec39705936d7,5bbfa1a41ff4ba00011c330b,AWAITING REVIEW,2023-03-20T11:34:31.771000Z,2023-03-20T11:38:25.192000Z,,2023-03-20T11:38:25.748246Z,234,C2AG44FS,605,English,67,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
641844a92609bfd0d7a3518d,62a103f969f9ab4f9722da51,AWAITING REVIEW,2023-03-20T11:34:04.189000Z,2023-03-20T11:36:40.321000Z,,2023-03-20T11:36:41.058973Z,157,C2AG44FS,280,English,60,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
641844b4741da6e632588bf9,59a325d98d2b1600011b3f96,AWAITING REVIEW,2023-03-20T11:34:15.776000Z,2023-03-20T11:39:08.044000Z,,2023-03-20T11:39:08.729301Z,293,C2AG44FS,924,English,62,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
641844b6e24c38f7eb4a37a1,60ac08be37cd5e98ab2d0037,AWAITING REVIEW,2023-03-20T11:34:14.748000Z,2023-03-20T11:38:29.766000Z,,2023-03-20T11:38:30.831061Z,256,C2AG44FS,711,English,47,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
641844b7a5687b5db9e7bad8,5a6e3debe6cc4a0001b6d1fc,AWAITING REVIEW,2023-03-20T11:34:22.697000Z,2023-03-20T11:36:58.919000Z,,2023-03-20T11:36:59.533258Z,157,C2AG44FS,876,English,60,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
641844c1a66eb6b03ffdf58b,5b6362cefaf7d30001e379e7,AWAITING REVIEW,2023-03-20T11:35:16.643000Z,2023-03-20T11:39:45.779000Z,,2023-03-20T11:39:46.311282Z,270,C2AG44FS,543,English,24,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
641844c1fc490ec1d5b90757,62d5a6bd844e190019414266,AWAITING REVIEW,2023-03-20T11:34:28.037000Z,2023-03-20T11:37:35.703000Z,,2023-03-20T11:37:37.008620Z,188,C2AG44FS,125,English,26,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
641844c3503dd102c8c9468f,5fe110a22738afafb8109236,AWAITING REVIEW,2023-03-20T11:34:27.822000Z,2023-03-20T11:37:32.242000Z,,2023-03-20T11:37:32.882786Z,185,C2AG44FS,239,"English, Lithuanian",27,Male,White,Lithuania,United Kingdom,Lithuania,Lithuanian,No,Full-Time
641844c39fcf779f179fccdc,622b8de67774d8c2fc4d3d86,AWAITING REVIEW,2023-03-20T11:34:32.601000Z,2023-03-20T11:39:13.435000Z,,2023-03-20T11:39:14.327458Z,281,C2AG44FS,484,English,65,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
641844c4741da6e632588bfb,609c4bd5ba8496f6e9e0bd34,AWAITING REVIEW,2023-03-20T11:34:32.756000Z,2023-03-20T11:37:03.062000Z,,2023-03-20T11:37:04.264413Z,151,C2AG44FS,488,English,49,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
641844caa63ee2a44785d7f8,5ff1afb39f4b9e617a5ff07e,AWAITING REVIEW,2023-03-20T11:34:36.612000Z,2023-03-20T11:35:52.790000Z,,2023-03-20T11:35:53.494650Z,77,C2AG44FS,423,"English, Urdu",34,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
641844cb73fa238f65ace6dc,62fb791ae2e74874f29e5ba1,AWAITING REVIEW,2023-03-20T11:34:38.369000Z,2023-03-20T11:37:27.871000Z,,2023-03-20T11:37:28.443502Z,170,C2AG44FS,370,English,21,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
641844ccc3b0647dd6e2bd22,5c28d36b6fbaed00010847a8,AWAITING REVIEW,2023-03-20T11:34:39.851000Z,2023-03-20T11:37:17Z,,2023-03-20T11:37:17.642311Z,158,C2AG44FS,824,English,49,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
641844cd86781895c6757307,55e9aa1c735c45001043fbb6,AWAITING REVIEW,2023-03-20T11:34:37.439000Z,2023-03-20T11:37:00.358000Z,,2023-03-20T11:37:01.216025Z,143,C2AG44FS,2437,English,65,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
641844ce5be7d4dde58022e8,59e8cb08bab73300016bd7f7,AWAITING REVIEW,2023-03-20T11:34:38.718000Z,2023-03-20T11:38:49.558000Z,,2023-03-20T11:38:50.121956Z,251,C2AG44FS,1685,"English, Greek",74,Male,White,Cyprus,United Kingdom,United Kingdom,Greek,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
641844ce6fbd305e8f1e56f4,60fd5350b5d927d034c469f0,AWAITING REVIEW,2023-03-20T11:35:34.671000Z,2023-03-20T11:40:59.136000Z,,2023-03-20T11:40:59.770713Z,325,C2AG44FS,50,English,21,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
641844d06928511d2dace711,5e7e729c1fe4f954c8b8abf6,AWAITING REVIEW,2023-03-20T11:34:44.081000Z,2023-03-20T11:38:07.709000Z,,2023-03-20T11:38:09.134180Z,204,C2AG44FS,789,English,38,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
641844d0c87b4b2b7501bbca,5f7c63ce425bd406179a22a5,AWAITING REVIEW,2023-03-20T11:35:16.823000Z,2023-03-20T11:39:30.420000Z,,2023-03-20T11:39:31.061900Z,254,C2AG44FS,862,English,66,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
641844d5c46a2b409e4a7ab4,63d3f9d5e5b801f923a3817c,AWAITING REVIEW,2023-03-20T11:34:50.341000Z,2023-03-20T11:38:04.003000Z,,2023-03-20T11:38:04.609448Z,194,C2AG44FS,83,English,42,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
641844dc377a0af2c9c94634,5c9879aed87fc4000155f4ac,AWAITING REVIEW,2023-03-20T11:39:49.012000Z,2023-03-20T11:43:19.131000Z,,2023-03-20T11:43:21.881482Z,211,C2AG44FS,472,English,62,Female,Other,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
641844dc76a84588758ca83f,5d3855aa043f00000130a135,AWAITING REVIEW,2023-03-20T11:35:10.127000Z,2023-03-20T11:38:01.715000Z,,2023-03-20T11:38:02.341122Z,172,C2AG44FS,719,English,35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
641844de480ad1db03635b09,5ea061b3e5a982017ad3085c,AWAITING REVIEW,2023-03-20T11:34:59.222000Z,2023-03-20T11:43:40.587000Z,,2023-03-20T11:43:41.402897Z,522,C2AG44FS,782,English,61,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
641844df0609952fac053405,59a5fd55145f7000017ab7e3,AWAITING REVIEW,2023-03-20T11:35:01.115000Z,2023-03-20T11:39:48.269000Z,,2023-03-20T11:39:49.003024Z,288,C2AG44FS,1776,English,66,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
641844e1deace72d30fc86b1,5d1a58294c1ddd000148daf5,AWAITING REVIEW,2023-03-20T11:35:05.655000Z,2023-03-20T11:37:39.088000Z,,2023-03-20T11:37:39.696111Z,154,C2AG44FS,210,English,54,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
641844eb503dd102c8c94691,6125646031b73d8171421e7c,AWAITING REVIEW,2023-03-20T11:35:15.305000Z,2023-03-20T11:37:30.054000Z,,2023-03-20T11:37:30.752638Z,135,C2AG44FS,1157,English,42,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
641844f01034c212e97723b9,5cf00030a3d7400001168818,AWAITING REVIEW,2023-03-20T11:35:14.623000Z,2023-03-20T11:37:10.905000Z,,2023-03-20T11:37:11.561273Z,117,C2AG44FS,311,English,21,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other
641844f0b76e15a098802311,5ed7a5208074e9237b19bcd0,AWAITING REVIEW,2023-03-20T11:35:17.179000Z,2023-03-20T11:39:11.470000Z,,2023-03-20T11:39:15.327583Z,235,C2AG44FS,927,"Albanian, English",48,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
641844f473228c34f4006e40,56f5a802736c79000d22e241,AWAITING REVIEW,2023-03-20T11:35:20.316000Z,2023-03-20T11:38:49.652000Z,,2023-03-20T11:38:50.511338Z,210,C2AG44FS,1068,English,47,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6418450388bc33bc8286152b,602dc68d65a9048a4fb0e448,AWAITING REVIEW,2023-03-20T11:35:33.219000Z,2023-03-20T11:37:23.959000Z,,2023-03-20T11:37:24.894602Z,111,C2AG44FS,323,"English, Chinese, Lithuanian",23,Male,White,Lithuania,United Kingdom,Lithuania,Lithuanian,No,Full-Time
64184506e953ecf28a64ace6,602bb8c36c0b933258d0818b,AWAITING REVIEW,2023-03-20T11:35:37.607000Z,2023-03-20T11:37:51.066000Z,,2023-03-20T11:37:51.930527Z,134,C2AG44FS,674,English,26,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6418450e9b6ac35884635ab5,5b29567d2bc7780001c23bc1,AWAITING REVIEW,2023-03-20T11:36:15.993000Z,2023-03-20T11:40:04.816000Z,,2023-03-20T11:40:05.467989Z,229,C2AG44FS,57,English,51,Male,Black,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
641845100ffdb0d10dc51da3,59d4b084115096000190dbce,AWAITING REVIEW,2023-03-20T11:35:52.834000Z,2023-03-20T11:42:58.803000Z,,2023-03-20T11:43:01.671581Z,426,C2AG44FS,930,English,55,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
64184511c3b0647dd6e2bd25,62a88dbc14372bc103a1accb,AWAITING REVIEW,2023-03-20T11:35:51.330000Z,2023-03-20T11:39:29.174000Z,,2023-03-20T11:39:29.766319Z,218,C2AG44FS,280,English,40,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
641845150709d570ad256a57,5697ac41eaa915000b8d3378,AWAITING REVIEW,2023-03-20T11:35:53.001000Z,2023-03-20T11:39:47.926000Z,,2023-03-20T11:39:49.204490Z,235,C2AG44FS,716,English,55,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
6418451cb3789a23c783a54c,614b08e50ab27b9bccc5c27e,AWAITING REVIEW,2023-03-20T11:35:59.096000Z,2023-03-20T11:38:16.233000Z,,2023-03-20T11:38:16.938053Z,138,C2AG44FS,372,English,48,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
6418451d549db31241b90769,5e3d2ab94aebac111b5f6cd2,AWAITING REVIEW,2023-03-20T11:36:02.495000Z,2023-03-20T11:40:33.614000Z,,2023-03-20T11:40:34.768760Z,272,C2AG44FS,1215,"French, English",60,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
6418451faf4df33df773593d,5b9e9390864aa900018eb8f0,AWAITING REVIEW,2023-03-20T11:36:05.395000Z,2023-03-20T11:39:07.187000Z,,2023-03-20T11:39:08.107145Z,182,C2AG44FS,775,English,59,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64184524511d96918a31b007,5d4820dcf624e100011165ee,AWAITING REVIEW,2023-03-20T11:36:31.272000Z,2023-03-20T11:38:51.091000Z,,2023-03-20T11:38:53.072920Z,140,C2AG44FS,1106,English,52,Female,White,Malaysia,United Kingdom,United Kingdom,English,No,Full-Time
6418452654d4db1a1962d5e0,56d84fd94a9be1000553c1d7,AWAITING REVIEW,2023-03-20T11:36:12.889000Z,2023-03-20T11:38:25.301000Z,,2023-03-20T11:38:25.755797Z,133,C2AG44FS,649,English,30,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6418452838433439d5f11123,5c3cc9b5ba6fab0001c50952,AWAITING REVIEW,2023-03-20T11:36:35.496000Z,2023-03-20T11:39:08.862000Z,,2023-03-20T11:39:09.415603Z,154,C2AG44FS,1155,English,59,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
6418452937cb393e2d257b0b,5efca11992bb0d06c28f4bd3,AWAITING REVIEW,2023-03-20T11:36:14.160000Z,2023-03-20T11:40:04.752000Z,,2023-03-20T11:40:05.400088Z,231,C2AG44FS,558,English,64,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
64184529d3281e9f3e0aef44,5c7e32d919b8d40016e6c7ef,AWAITING REVIEW,2023-03-20T11:36:13.077000Z,2023-03-20T11:39:38.690000Z,,2023-03-20T11:39:39.251775Z,206,C2AG44FS,1428,English,54,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6418452cc3b0647dd6e2bd2b,5eb411c4b0526d222fbb4395,AWAITING REVIEW,2023-03-20T11:36:16.370000Z,2023-03-20T11:39:20.116000Z,,2023-03-20T11:39:20.703418Z,184,C2AG44FS,1052,English,61,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6418452dfc32e284cbe7babc,57147f7a8adadb00098dea62,AWAITING REVIEW,2023-03-20T11:36:31.619000Z,2023-03-20T11:40:03.488000Z,,2023-03-20T11:40:04.231819Z,212,C2AG44FS,1105,English,52,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6418452ef7dae010bba70bb7,60a6b2ed58d0aaed52f1dcf4,AWAITING REVIEW,2023-03-20T11:36:14.506000Z,2023-03-20T11:38:07.704000Z,,2023-03-20T11:38:08.300151Z,114,C2AG44FS,1020,"Afrikaans, English",46,Male,White,South Africa,United Kingdom,United Kingdom,English,DATA_EXPIRED,Full-Time
64184536c125a656be44c0f8,5c48f1ce91d23d0001b8b4fb,AWAITING REVIEW,2023-03-20T11:36:26.914000Z,2023-03-20T11:37:55.865000Z,,2023-03-20T11:37:59.797642Z,89,C2AG44FS,946,English,45,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64184538c9c959bc1bb90711,5cc5b34662c5050017348192,AWAITING REVIEW,2023-03-20T11:36:26.753000Z,2023-03-20T11:39:03.890000Z,,2023-03-20T11:39:04.590740Z,158,C2AG44FS,1357,English,21,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other
6418453ae0dea7e70962d627,60a2dc7661911b5c61c28b51,AWAITING REVIEW,2023-03-20T11:36:29.973000Z,2023-03-20T11:42:37.196000Z,,2023-03-20T11:42:37.824650Z,368,C2AG44FS,599,English,59,Female,Black,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
641845465be7d4dde58022f3,5de1868db28cf71e8fd77007,AWAITING REVIEW,2023-03-20T11:36:42.161000Z,2023-03-20T11:39:16.043000Z,,2023-03-20T11:39:16.601403Z,154,C2AG44FS,1281,English,63,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
641845485be7d4dde58022f4,60719f4b18e2b30c9e5a562d,AWAITING REVIEW,2023-03-20T11:36:40.497000Z,2023-03-20T11:38:47.516000Z,,2023-03-20T11:38:49.046483Z,128,C2AG44FS,895,English,60,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6418454939d0905352676f13,5ae8d7b596845f0001c7948d,AWAITING REVIEW,2023-03-20T11:36:47.505000Z,2023-03-20T11:43:03.766000Z,,2023-03-20T11:43:04.402505Z,377,C2AG44FS,1181,English,58,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
6418454b0ffdb0d10dc51da8,5921b3f32b529b00013f32e1,AWAITING REVIEW,2023-03-20T11:36:47.442000Z,2023-03-20T11:38:24.681000Z,,2023-03-20T11:38:25.513392Z,98,C2AG44FS,1350,English,42,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
6418454b3667b5c73431af81,62fe2095bf63e18fe5c4f7a6,AWAITING REVIEW,2023-03-20T11:36:45.265000Z,2023-03-20T11:40:24.695000Z,,2023-03-20T11:40:25.585855Z,220,C2AG44FS,219,"English, Telugu",35,Male,Asian,India,United Kingdom,India,Telugu,DATA_EXPIRED,DATA_EXPIRED
6418454e0b4dceb7b7593757,63d141022f07477fb2b52694,AWAITING REVIEW,2023-03-20T11:36:50.903000Z,2023-03-20T11:39:17.514000Z,,2023-03-20T11:39:18.594636Z,147,C2AG44FS,53,English,42,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6418454f1bccb0f6478915ed,5e95f6da048d680666443d78,AWAITING REVIEW,2023-03-20T11:36:51.742000Z,2023-03-20T11:39:15.688000Z,,2023-03-20T11:39:16.351212Z,144,C2AG44FS,720,English,55,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
641845541427541c0d5c290c,60cb03fe3b97a49fe9095944,AWAITING REVIEW,2023-03-20T11:37:11.736000Z,2023-03-20T11:40:31.479000Z,,2023-03-20T11:40:33.795545Z,200,C2AG44FS,535,English,43,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
641845587f3875e04c757350,5f3528bbed7b4d2df5cf0c4b,AWAITING REVIEW,2023-03-20T11:37:00.164000Z,2023-03-20T11:39:41.557000Z,,2023-03-20T11:39:42.836556Z,162,C2AG44FS,196,English,38,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64184558de523cba055c0cfd,5a0323d1c259f30001765337,AWAITING REVIEW,2023-03-20T11:36:59.646000Z,2023-03-20T11:40:10.914000Z,,2023-03-20T11:40:11.790777Z,192,C2AG44FS,1441,English,39,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6418455e21d36818122d106a,60f9b2d64367cfe92f88fdc2,AWAITING REVIEW,2023-03-20T11:37:08.782000Z,2023-03-20T11:40:30.317000Z,,2023-03-20T11:40:30.984159Z,202,C2AG44FS,97,English,20,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
641845611427541c0d5c290f,5e66c77e8ebdaf4466e26326,AWAITING REVIEW,2023-03-20T11:37:09.090000Z,2023-03-20T11:39:23.478000Z,,2023-03-20T11:39:24.782128Z,135,C2AG44FS,1501,English,41,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
641845651ae0f1ed6be2bd06,5d0651c57c37bf001a987dc2,AWAITING REVIEW,2023-03-20T11:37:09.685000Z,2023-03-20T11:39:54.426000Z,,2023-03-20T11:39:55.092146Z,165,C2AG44FS,1730,English,38,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6418456ac1d66b33430aeef9,6278f2c1db1a5b8b12b94a21,AWAITING REVIEW,2023-03-20T11:37:26.860000Z,2023-03-20T11:46:17.534000Z,,2023-03-20T11:46:18.108526Z,531,C2AG44FS,196,"English, Italian",DATA_EXPIRED,Female,White,Italy,United Kingdom,Italy,Italian,No,DATA_EXPIRED
6418456b78ae94980f4a379e,6399d599c9d83e0ed0317ea2,AWAITING REVIEW,2023-03-20T11:37:20.427000Z,2023-03-20T11:40:06.620000Z,,2023-03-20T11:40:07.341208Z,167,NOCODE,163,English,53,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
64184572ffe642f204830915,5ed8f853923c0941e1238299,AWAITING REVIEW,2023-03-20T11:37:44.798000Z,2023-03-20T11:43:46.972000Z,,2023-03-20T11:43:47.573896Z,363,C2AG44FS,845,English,76,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
641845732a15803ca383a59f,5599dbe6fdf99b4a3c5bc628,AWAITING REVIEW,2023-03-20T11:37:34.213000Z,2023-03-20T11:40:26.604000Z,,2023-03-20T11:40:27.215308Z,173,C2AG44FS,1645,English,38,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
641845735e19fb8512f11111,63469bd33371c82a7869d6ea,AWAITING REVIEW,2023-03-20T11:37:26.482000Z,2023-03-20T11:40:31.742000Z,,2023-03-20T11:40:32.769449Z,186,C2AG44FS,205,"English, Korean",31,Male,Asian,Korea,United Kingdom,United Kingdom,English,No,Full-Time
